date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,actuals.hospitalBeds.typicalUsageRate,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,actuals.icuBeds.typicalUsageRate,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,metrics.icuHeadroomRatio,metrics.icuHeadroomDetails,metrics.icuCapacityRatio,riskLevels.overall
2020-06-01,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,2,0,,,,,,,,,,,,0,,,,0.0031,,0.0,,2.11671210747,1.2826667304200003,,,,0
2020-06-02,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,4,0,,,,,,,,,,,,2,,,,0.0097,,1.459811392368106,,2.0408295660299998,1.2526106090600004,,,,3
2020-06-03,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,5,0,,,,,,,,,,,,1,,,,0.0097,,2.189717088552159,,1.9659992032900002,1.2337977552500001,,,,3
2020-06-04,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,5,0,,,,,,,,,,,,0,,,,0.0066,,2.189717088552159,,1.8934561318599998,1.21432461731,,,,3
2020-06-05,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,5,0,,,,,,,,,,,,0,,,,0.0066,,2.189717088552159,,1.82414940633,1.2112377348700003,,,,3
2020-06-06,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,5,0,,,,,,,,,,,,0,,,,0.0066,,2.189717088552159,,1.7587857671400002,1.2012390787499998,,,,3
2020-06-07,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,5,0,,,,,,,,,,,,0,,,,0.0066,,2.189717088552159,,1.69834541335,1.2071397006300002,,,,3
2020-06-08,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,5,0,,,,,,,,,,,,0,,,,0.0066,,2.189717088552159,,1.6434017022,1.2114535784599998,,,,3
2020-06-09,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,5,0,,,,,,,,,,,,0,,,,0.0,,0.729905696184053,,1.5940199004100002,1.2257088767299997,,,,0
2020-06-10,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,5,0,,,,,,,,,,,,0,,,,0.0,,0.0,,1.54997726565,1.2384228902599999,,,,0
2020-06-11,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,5,0,,,,,,,,,,,,0,,,,0.0,,0.0,,1.5109978289,1.2554487871000002,,,,0
2020-06-12,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,5,0,,,,,,,,,,,,0,,,,0.0,,0.0,,1.4763203988799998,1.26545929887,,,,0
2020-06-13,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,5,0,,,,,,,,,,,,0,,,,0.0095,,0.0,,1.44525396639,1.28597441084,,,,0
2020-06-14,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,6,0,,,,,,,,,,,,1,,,,0.0095,,0.729905696184053,,1.41697863782,1.3056838005,,,,0
2020-06-15,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,6,0,,,,,,,,,,,,0,,,,0.0095,,0.729905696184053,,1.39085806785,1.3189976622499997,,,,0
2020-06-16,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,6,0,,,,,,,,,,,,0,,,,0.0135,,0.729905696184053,,1.36572370685,1.3204798245999998,,,,0
2020-06-17,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,6,0,,,,,,,,,,,,0,,,,0.0184,,0.729905696184053,,1.34150906213,1.3159229850399998,,,,0
2020-06-18,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,7,0,,,,,,,,,,,,1,,,,0.0268,,1.459811392368106,,1.31758490176,1.30550878718,,,,3
2020-06-19,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,7,0,,,,,,,,,,,,0,,,,0.0268,,1.459811392368106,,1.29382644115,1.28927325322,,,,3
2020-06-20,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,7,0,,,,,,,,,,,,0,,,,0.0173,,1.459811392368106,,1.27029088686,1.2729733717600002,,,,3
2020-06-21,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,7,0,,,,,,,,,,,,0,,,,0.0173,,0.729905696184053,,1.24744611996,1.2564740771499998,,,,0
2020-06-22,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,7,0,,,,,,,,,,,,0,,,,0.0173,,0.729905696184053,,1.22547506389,1.2397225639500002,,,,0
2020-06-23,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,7,0,,,,,,,,,,,,0,,,,0.0177,,0.729905696184053,,1.20512623795,1.22827625595,,,,0
2020-06-24,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,8,0,,,,,,,,,,,,1,,,,0.0159,,1.459811392368106,,1.1874375609799999,1.2102885263799998,,,,2
2020-06-25,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,9,0,,,,,,,,,,,,1,,,,0.0137,,1.459811392368106,,1.17304521442,1.1971227308799999,,,,2
2020-06-26,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,11,0,,,,,,,,,,,,2,,,,0.0137,,2.919622784736212,,1.1618425453499999,1.18303615481,,,,2
2020-06-27,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,11,0,,,,,,,,,,,,0,,,,0.0137,,2.919622784736212,,1.15433415677,1.17365663451,,,,2
2020-06-28,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,11,0,,,,,,,,,,,,0,,,,0.0137,,2.919622784736212,,1.15069763555,1.1573858996900002,,,,2
2020-06-29,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,11,0,,,,,,,,,,,,0,,,,0.027999999999999997,,2.919622784736212,,1.15105653576,1.15150879143,,,,2
2020-06-30,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,11,0,,,,,,,,,,,,0,,,,0.0237,,2.919622784736212,,1.15545783789,1.1444647422500005,,,,2
2020-07-01,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,11,0,,,,,,,,,,,,0,,,,0.0231,,2.189717088552159,,1.16368958117,1.1363149399599999,,,,2
2020-07-02,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,12,0,,,,,,,,,,,,1,,,,0.021,,2.189717088552159,,1.1753542641899999,1.13872113872,,,,2
2020-07-03,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,13,0,,,,,,,,,,,,1,,,,0.021,,1.459811392368106,,1.19052027833,1.12856958485,,,,2
2020-07-04,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,13,0,,,,,,,,,,,,0,,,,0.021,,1.459811392368106,,1.20774468978,1.11205032017,,,,2
2020-07-05,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,13,0,,,,,,,,,,,,0,,,,0.0261,,1.459811392368106,,1.22654961362,1.09507480086,,,,2
2020-07-06,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,14,0,,,,,,,,,,,,1,,,,0.0118,,2.189717088552159,,1.2455163610299997,1.0838260698100004,,,,2
2020-07-07,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,14,0,,,,,,,,,,,,0,,,,0.0193,,2.189717088552159,,1.26432798876,1.06107511257,,,,2
2020-07-08,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,16,0,,,,,,,,,,,,2,,,,0.0251,,3.649528480920265,,1.2821887166,1.02127814841,,,,2
2020-07-09,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,18,0,,,,,,,,,,,,2,,,,0.0239,,4.379434177104318,,1.298429159,0.9877224230499999,,,,2
2020-07-10,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,19,0,,,,,,,,,,,,1,,,,0.0297,,4.379434177104318,,1.31264422109,0.95475137463,,,,2
2020-07-11,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,22,0,,,,,,,,,,,,3,,,,0.0439,,6.569151265656478,,1.32450885335,0.92245883686,,,,2
2020-07-12,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,24,0,,,,,,,,,,,,2,,,,0.0388,,8.028962658024582,,1.33349996089,0.8967693169100002,,,,2
2020-07-13,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,24,0,,,,,,,,,,,,0,,,,0.0486,,7.29905696184053,,1.33934928932,0.8719867504699998,,,,2
2020-07-14,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,25,0,,,,,,,,,,,,1,,,,0.0601,,8.028962658024582,,1.34194804954,0.8481425422500002,,,,2
2020-07-15,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,29,0,,,,,,,,,,,,4,,,,0.0623,,9.488774050392689,,1.34105869516,0.8541727794300003,,,,2
2020-07-16,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,32,0,,,,,,,,,,,,3,,,,0.0594,,10.218679746576742,,1.33633966658,0.82089402949,,,,2
2020-07-17,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,32,0,,,,,,,,,,,,0,,,,0.0569,,9.488774050392689,,1.32789744029,0.8060105822300001,,,,2
2020-07-18,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,34,0,,,,,,,,,,,,2,,,,0.0492,,8.758868354208635,,1.31586048162,0.77484433674,,,,2
2020-07-19,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,36,0,,,,,,,,,,,,2,,,,0.0555,,8.758868354208635,,1.29983177348,0.75637741545,,,,2
2020-07-20,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,38,0,,,,,,,,,,,,2,,,,0.0516,,10.218679746576742,,1.27985370953,0.7505975803700002,,,,2
2020-07-21,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,41,1,,,,,,,,,,,,3,,,,0.0365,,11.678491138944848,,1.25683283322,0.7226021187799998,,,,2
2020-07-22,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,44,1,,,,,,,,,,,,3,,,,0.0259,,10.948585442760795,,1.2304145536,0.7071344084400002,,,,2
2020-07-23,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,47,1,,,,,,,,,,,,3,,,,0.0425,,10.948585442760795,,1.20148925422,0.6866169096700003,,,,2
2020-07-24,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,64,1,,,,,,,,,,,,17,,,,0.044000000000000004,,23.356982277889696,,1.17040306405,0.67249670904,,,,2
2020-07-25,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,68,1,,,,,,,,,,,,4,,,,0.0831,,24.816793670257802,,1.13766083684,0.6530810624300001,,,,2
2020-07-26,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,75,1,,,,,,,,,,,,7,,,,0.0768,,28.466322151178066,,1.10371578815,0.6397861431599998,,,,3
2020-07-27,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,75,1,,,,,,,,,,,,0,,,,0.0855,,27.00651075880996,,1.0691077814399998,0.6324561060700002,,,,3
2020-07-28,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,79,1,,,,,,,,,,,,4,,,,0.1031,,27.736416454994014,,1.0342538047299998,0.6251970744200002,,,,3
2020-07-29,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,88,1,,,,,,,,,,,,9,,,,0.1135,,32.11585063209833,,1.00061049981,0.62336205461,,,,3
2020-07-30,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,91,1,,,,,,,,,,,,3,,,,0.1103,,32.11585063209833,,0.968726671065,0.6267926204749998,,,,3
2020-07-31,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,97,1,,,,,,,,,,,,6,,,,0.1288,,24.08688797407375,,0.939334435752,0.629503925268,,,,2
2020-08-01,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,99,1,,,,,,,,,,,,2,,,,0.0932,,22.627076581705644,,0.912504709893,0.6257019946069998,,,,2
2020-08-02,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,105,1,,,,,,,,,,,,6,,,,0.1083,,21.89717088552159,,0.888710636206,0.632570752034,,,,2
2020-08-03,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,109,1,,,,,,,,,,,,4,,,,0.0963,,24.816793670257802,,0.868080954787,0.6269790227029998,,,,2
2020-08-04,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,110,1,,,,,,,,,,,,1,,,,0.0805,,22.627076581705644,,0.8505302631080001,0.666686487142,,,,2
2020-08-05,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,113,1,,,,,,,,,,,,3,,,,0.0825,,18.247642404601326,,0.8357679772050001,0.682494997395,,,,2
2020-08-06,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,117,1,,,,,,,,,,,,4,,,,0.0748,,18.977548100785377,,0.8235039380149999,0.6975823259450001,,,,2
2020-08-07,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,118,2,,,,,,,,,,,,1,,,,0.0809,,15.328019619865113,,0.8133584977189999,0.7062845649810002,,,,2
2020-08-08,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,125,2,,,,,,,,,,,,7,,,,0.0869,,18.977548100785377,,0.8047244955689999,0.708776986711,,,,2
2020-08-09,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,128,2,,,,,,,,,,,,3,,,,0.079,,16.78783101223322,,0.797177174117,0.7167292134329999,,,,2
2020-08-10,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,128,2,,,,,,,,,,,,0,,,,0.0765,,13.868208227497007,,0.7902061682510001,0.7245150721889998,,,,2
2020-08-11,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,130,2,,,,,,,,,,,,2,,,,0.0819,,14.59811392368106,,0.783193255862,0.732313028308,,,,2
2020-08-12,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,130,2,,,,,,,,,,,,0,,,,0.122,,12.408396835128901,,0.7758499440440001,0.7286593571359998,,,,2
2020-08-13,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,144,2,,,,,,,,,,,,14,,,,0.1654,,19.707453796969432,,0.768421238546,0.725030337004,,,,2
2020-08-14,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,150,2,,,,,,,,,,,,6,,,,0.1362,,23.356982277889696,,0.7609221730410001,0.7329686334489998,,,,2
2020-08-15,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,151,2,,,,,,,,,,,,1,,,,0.1363,,18.977548100785377,,0.753561398266,0.723546500714,,,,2
2020-08-16,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,155,2,,,,,,,,,,,,4,,,,0.1348,,19.707453796969432,,0.747045115046,0.7254275896439999,,,,2
2020-08-17,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,157,2,,,,,,,,,,,,2,,,,0.1491,,21.167265189337538,,0.741120010292,0.732911522748,,,,2
2020-08-18,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,157,2,,,,,,,,,,,,0,,,,0.1531,,19.707453796969432,,0.736437366312,0.7342632856280001,,,,2
2020-08-19,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,160,2,,,,,,,,,,,,3,,,,0.106,,21.89717088552159,,0.7336404145550001,0.7466177014350001,,,,2
2020-08-20,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,161,2,,,,,,,,,,,,1,,,,0.0637,,12.408396835128901,,0.733461672174,0.7639898079960002,,,,2
2020-08-21,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,162,2,,,,,,,,,,,,1,,,,0.0681,,8.758868354208635,,0.736197206523,0.7862941380169999,,,,1
2020-08-22,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,162,2,,,,,,,,,,,,0,,,,0.0619,,8.028962658024582,,0.7420335109270001,0.8077033528229999,,,,1
2020-08-23,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,164,2,,,,,,,,,,,,2,,,,0.0693,,6.569151265656478,,0.751140546374,0.8108478808360002,,,,1
2020-08-24,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,164,2,,,,,,,,,,,,0,,,,0.055,,5.109339873288371,,0.763151412307,0.8477951613329999,,,,1
2020-08-25,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,164,2,,,,,,,,,,,,0,,,,0.0756,,5.109339873288371,,0.778086441471,0.8954453140089997,,,,1
2020-08-26,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,164,2,,,,,,,,,,,,0,,,,0.0787,,2.919622784736212,,0.795434431724,0.9250783967359998,,,,1
2020-08-27,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,166,2,,,,,,,,,,,,2,,,,0.0785,,3.649528480920265,,0.8144149938869999,0.9657872019330004,,,,1
2020-08-28,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,166,2,,,,,,,,,,,,0,,,,0.0741,,2.919622784736212,,0.834449036268,0.988871385512,,,,1
2020-08-29,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,166,2,,,,,,,,,,,,0,,,,0.0677,,2.919622784736212,,0.855085207176,1.006008246874,,,,1
2020-08-30,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,168,2,,,,,,,,,,,,2,,,,0.0642,,2.919622784736212,,0.875947309544,1.017306384736,,,,1
2020-08-31,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,169,2,,,,,,,,,,,,1,,,,0.0749,,3.649528480920265,,0.8963094402330001,1.0287488519969998,,,,1
2020-09-01,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,171,2,,,,,,,,,,,,2,,,,0.0428,,5.109339873288371,,0.915952117953,1.0346255047469999,,,,1
2020-09-02,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,171,2,,,,,,,,,,,,0,,,,0.0407,,5.109339873288371,,0.9356414096500001,1.0347151985099998,,,,1
2020-09-03,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,173,2,,,,,10,,,3,2,,,2,,,,0.0392,,5.109339873288371,,0.954884352482,1.040707244778,,,0.5769229940828465,1
2020-09-04,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,173,2,,,,,9,,,4,2,,,0,,,,0.0392,,5.109339873288371,,0.9743019748459999,1.040875362724,,,0.71428575,1
2020-09-05,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,175,2,,,,,,,,,,,,2,,,,0.0348,,6.569151265656478,,0.994346868299,1.0408624030910003,,,,1
2020-09-06,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,175,2,,,,,,,,,,,,0,,,,0.0237,,5.109339873288371,,1.01524328074,1.0406036311100002,,,,1
2020-09-07,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,175,2,,,,,,,,,,,,0,,,,0.0203,,4.379434177104318,,1.03706574201,1.0458510345499998,,,,1
2020-09-08,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,175,2,,,,,,,,,,,,0,,,,0.0121,,2.919622784736212,,1.06013502273,1.0507385122200001,,,,1
2020-09-09,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,175,2,,,,,,,,,,,,0,,,,0.0055,,2.919622784736212,,1.08439892142,1.04950763069,,,,1
2020-09-10,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,176,3,,,,,9,,,4,2,,,1,,,,0.015,,2.189717088552159,,1.11008734864,1.07095953396,,,0.71428575,1
2020-09-11,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,176,3,,,,,13,,,4,3,,,0,,,,0.015,,2.189717088552159,,1.1369439294600001,1.0747537122699997,,,0.78571425,1
2020-09-12,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,177,3,,,,,,,,,,,,1,,,,0.0187,,1.459811392368106,,1.1643530141299998,1.0783883964400005,,,,1
2020-09-13,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,177,3,,,,,,,,,,,,0,,,,0.0187,,1.459811392368106,,1.19123485807,1.07062827653,,,,1
2020-09-14,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,177,3,,,,,,,,,,,,0,,,,0.0187,,1.459811392368106,,1.2165959924299998,1.0864011584200002,,,,1
2020-09-15,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,178,3,,,,,,,,,,,,1,,,,0.0187,,2.189717088552159,,1.23931108245,1.05674986598,,,,1
2020-09-16,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,178,3,,,,,,,,,,,,0,,,,0.0247,,2.189717088552159,,1.2586141420799999,1.0454040499499997,,,,1
2020-09-17,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,179,3,,,,,13,,,4,3,,,1,,,,0.0096,,2.189717088552159,,1.27323894677,1.0065412163399998,,,0.78571425,2
2020-09-18,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,180,3,,,,,11,,,5,2,,,1,,,,0.0096,,2.919622784736212,,1.2827226010400001,0.9518419969399998,,,0.45000005249999736,2
2020-09-19,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,186,3,,,,,,,,,,,,6,,,,0.0238,,6.569151265656478,,1.28648732091,0.9045671943899998,,,,2
2020-09-20,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,189,3,,,,,,,,,,,,3,,,,0.0238,,8.758868354208635,,1.28489275979,0.86461298569,,,,2
2020-09-21,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,189,3,,,,,,,,,,,,0,,,,0.0238,,8.758868354208635,,1.27776905754,0.83202840525,,,,2
2020-09-22,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,189,3,,,,,,,,,,,,0,,,,0.0408,,8.028962658024582,,1.2656952646700002,0.8066462955700002,,,,2
2020-09-23,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,196,3,,,,,,,,,,,,7,,,,0.0349,,13.138302531312956,,1.24908629003,0.7767998774100004,,,,2
2020-09-24,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,199,3,,,,,11,,,5,2,,,3,,,,0.0479,,14.59811392368106,,1.22926005114,0.75365570613,,,0.45000005249999736,2
2020-09-25,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,208,3,,,,,11,,,6,3,,,9,,,,0.0558,,20.437359493153483,,1.20809351338,0.7308984458100003,,,0.5,2
2020-09-26,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,211,3,,,,,,,,,,,,3,,,,0.0379,,18.247642404601326,,1.18659228901,0.7197848065699999,,,,2
2020-09-27,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,211,3,,,,,,,,,,,,0,,,,0.0379,,16.057925316049165,,1.16489977427,0.7144998908,,,,2
2020-09-28,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,211,3,,,,,,,,,,,,0,,,,0.0379,,16.057925316049165,,1.1449334477200002,0.7260371754999999,,,,2
2020-09-29,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,212,3,,,,,,,,,,,,1,,,,0.0209,,16.78783101223322,,1.1269850233399998,0.7196714339300001,,,,2
2020-09-30,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,215,3,,,,,,,,,,,,3,,,,0.0299,,13.868208227497007,,1.1121278695899999,0.7239603247900002,,,,2
2020-10-01,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,219,3,,,,,11,,,6,3,,,4,,,,0.0169,,14.59811392368106,,1.1010532060299998,0.7329308074800001,,,0.5,2
2020-10-02,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,220,3,,,,,13,0,,6,3,,,1,,,,0.0118,,8.758868354208635,,1.09402363853,0.7465070742100002,,,0.6428571666666667,2
2020-10-03,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,221,3,,,,,,,,,,,,1,,,,0.0179,,7.29905696184053,,1.09063656748,0.73016432932,,,,2
2020-10-04,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,223,3,,,,,,,,,,,,2,,,,0.0417,,8.758868354208635,,1.09047137228,0.7302120170700002,,,,2
2020-10-05,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,225,3,,,,,,,,,,,,2,,,,0.0465,,10.218679746576742,,1.09242259293,0.7123282401100002,,,,2
2020-10-06,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,226,3,,,,,,,,,,,,1,,,,0.0728,,10.218679746576742,,1.09591228073,0.7170943567000001,,,,2
2020-10-07,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,237,3,,,,,,,,,,,,11,,,,0.0893,,16.057925316049165,,1.1005407611,0.7273052349,,,,2
2020-10-08,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,244,3,,,,,13,0,,6,3,,,7,,,,0.0974,,18.247642404601326,,1.10545314628,0.7143401460600003,,,0.6428571666666667,2
2020-10-09,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,246,3,,,,,13,1,,6,4,0,,2,,,,0.1074,,18.977548100785377,,1.10961229552,0.6900454923200001,,,0.6904761666666667,2
2020-10-10,USA,NM,Lincoln County,35027,,,iso1:us#iso2:us-nm#fips:35027,250,3,,,,,,,,,,,,4,,,,0.1111,,21.167265189337538,,1.11271864555,0.67760176093,,,,2
